customer_id,customer_name,email,phone,city,state,pincode,signup_date,signup_channel,customer_segment,is_active
CST2715,Oeshi Tiwari,maanasvenkataraman@example.com,+912703630850,Agra,Gujarat,216772,2025-06-11,email,VIP,True
CST2716,Faris Shenoy,naksh22@example.net,07518546817,Gandhidham,Punjab,414181,2024-12-21,social,Premium,True
CST2717,Pooja Dass,mahajanadvik@example.org,4884713850,Jammu,Assam,324648,2025-10-06,email,Premium,False
CST2718,Isaac Ahluwalia,zparekh@example.org,+912428154868,Gandhinagar,Bihar,195922,2024-05-16,organic,Regular,True
CST2719,Vyanjana Pandey,ijaya11@example.org,8732014697,Guwahati,Meghalaya,075726,2025-09-28,organic,Premium,True
CST2720,Chasmum Goyal,gauravkoshy@example.net,7881612311,Narasaraopet,Karnataka,893320,2025-09-15,organic,Premium,True
CST2721,Pranit Warrior,divya14@example.com,2176525470,Faridabad,Maharashtra,434324,2025-01-31,social,VIP,True
CST2722,Jairaj Prakash,ekanshchoudhary@example.com,+915104355097,Jaunpur,Telangana,576845,2026-04-11,organic,VIP,True
CST2723,Tarak Sem,dhingramadhav@example.com,4025108250,Kharagpur,Nagaland,020334,2025-07-21,organic,Premium,True
CST2724,Bahadurjit Raj,ravalindali@example.net,0735588193,Ajmer,Uttarakhand,808304,2025-12-17,email,Premium,True
CST2725,Mekhala Lal,sundaramvarenya@example.net,6868009075,Dibrugarh,Karnataka,828480,2026-04-17,organic,Premium,True
CST2726,Hemal Jha,qratti@example.org,8746759669,Morena,Tamil Nadu,503049,2025-06-28,organic,VIP,False
CST2727,Warhi Oak,bgade@example.org,4597035335,Panihati,Meghalaya,729657,2023-11-09,social,VIP,True
CST2728,Mason Sachar,thakkarrachita@example.org,02080534261,Solapur,Assam,944396,2023-10-12,email,Premium,True
CST2729,Chanchal Sarraf,watika00@example.net,+919009704639,Udaipur,Rajasthan,675765,2024-05-16,paid_search,Regular,True
CST2730,Amruta Bansal,cnath@example.org,06894189806,Chapra,Assam,599485,2024-10-03,paid_search,Regular,False
CST2731,Inaya Kari,chawlasimon@example.org,01533564054,Bharatpur,West Bengal,253241,2025-09-02,email,VIP,False
CST2732,Tristan Dave,beraria@example.org,6317931012,Buxar,Odisha,110488,2026-01-11,organic,Regular,True
CST2733,Manbir Grewal,ojassheth@example.net,02752892715,Mira-Bhayandar,Bihar,969085,2026-01-16,email,Premium,True
CST2734,Aarini Gandhi,yganguly@example.org,3760545720,Chittoor,Maharashtra,779441,2023-12-14,paid_search,Premium,True
CST2735,Nachiket Rajan,sbalakrishnan@example.org,07181473737,Kota,Andhra Pradesh,706598,2025-12-29,paid_search,Premium,True
CST2736,Tanveer Taneja,pranitnazareth@example.net,2740866636,Madhyamgram,Andhra Pradesh,594405,2026-07-11,organic,VIP,True
CST2737,Orinder Soni,arunima25@example.net,04421198052,Pimpri-Chinchwad,Haryana,339102,2023-09-26,referral,Premium,False
CST2738,Harsh Chakrabarti,harini97@example.org,05791809581,Bathinda,Kerala,981292,2025-03-07,referral,Premium,True
CST2739,Ridhi Sharaf,samesh54@example.com,3325396391,Malda,Mizoram,405261,2025-09-03,paid_search,Premium,True
CST2740,Udant Guha,vbala@example.org,02758899455,Bellary,Arunachal Pradesh,881899,2023-09-24,paid_search,Premium,False
CST2741,Vihaan Sood,zratta@example.net,05499191414,Gulbarga,Arunachal Pradesh,524383,2024-04-06,paid_search,VIP,False
CST2742,Elijah Gala,shenoyalka@example.com,03513212724,Tiruchirappalli,Chhattisgarh,812431,2025-07-09,referral,VIP,False
CST2743,Logan Shanker,bimala56@example.net,+910556667687,Gulbarga,Gujarat,958217,2025-03-30,organic,VIP,True
CST2744,Chanchal Kant,fbobal@example.org,3210270657,Pune,Uttar Pradesh,055437,2024-03-27,referral,VIP,True
CST2745,Warhi Chander,sibaltheodore@example.com,+919143305419,Gurgaon,Odisha,739140,2026-04-18,paid_search,Premium,True
CST2746,Shaurya Kota,ekani32@example.net,+916480005396,Tinsukia,Haryana,221635,2024-02-03,paid_search,Premium,True
CST2747,Kala Menon,mitaliranganathan@example.net,2170792329,Bettiah,Sikkim,959593,2024-12-24,paid_search,VIP,False
CST2748,Jasmit Sethi,sahachaitanya@example.net,+911038966097,Kochi,Sikkim,005636,2024-08-28,paid_search,Premium,True
CST2749,Radha Kothari,bhagatxalak@example.com,+914736898441,Ratlam,Rajasthan,345217,2023-11-27,referral,VIP,True
CST2750,Theodore Palan,daksha25@example.net,5745032592,Ramgarh,Andhra Pradesh,031858,2025-06-07,referral,Premium,True
CST2751,Upasna Bandi,vaishnavidara@example.net,9128912436,Mathura,Jharkhand,705443,2024-06-29,organic,Premium,True
CST2752,Hritik Mohan,bhaviniperi@example.net,+914992281605,Salem,Punjab,851800,2025-08-12,email,Premium,False
CST2753,Priya Gopal,thakurnimrat@example.net,+915571033960,Katihar,Sikkim,341148,2026-01-08,email,Premium,True
CST2754,Thomas Madan,chatura72@example.org,+911375977501,Thane,Uttarakhand,522084,2024-11-11,organic,Premium,False
CST2755,Lipika Nazareth,nihalraval@example.org,3863359957,Haldia,Gujarat,806782,2026-01-14,organic,Regular,True
CST2756,Devika Goswami,anjali11@example.com,7305339727,Siliguri,Andhra Pradesh,117759,2023-09-05,organic,Regular,False
CST2757,Chatresh Soni,lraj@example.com,+910039526158,Aurangabad,Haryana,199283,2026-05-25,referral,Regular,True
CST2758,Chameli Vaidya,aroraaarav@example.com,09216903741,Pallavaram,Sikkim,107777,2026-07-02,organic,VIP,True
CST2759,Yochana Rai,hguha@example.net,+917081221993,Sasaram,Telangana,457851,2026-02-24,paid_search,Premium,True
CST2760,Inaya Mitra,anamikabalay@example.org,04209735556,Sambalpur,Maharashtra,941939,2025-04-17,email,Regular,False
CST2761,Zarna Basu,diya19@example.org,00535297088,Bangalore,Maharashtra,041744,2024-04-05,email,VIP,False
CST2762,Rajeshri Dubey,khalsabarkha@example.net,+918326982485,Dhule,Uttarakhand,411991,2026-03-22,organic,Premium,True
CST2763,Rudra Sunder,shettyharsh@example.net,6997537214,Deoghar,Bihar,420375,2025-01-17,organic,VIP,True
CST2764,Yuvraj Mahal,michaeljohal@example.org,+914230679585,Sikar,Rajasthan,651992,2024-09-27,social,Regular,True
CST2765,Zehaan Mahal,upasnagole@example.com,02921165166,Tenali,Sikkim,900001,2025-12-11,organic,VIP,True
CST2766,Hemang Walla,daniel75@example.com,07109814125,Tirunelveli,Bihar,865393,2025-02-03,email,Regular,True
CST2767,Tanay Dalal,ekapadperi@example.org,07207261327,Suryapet,Assam,570130,2026-03-17,paid_search,VIP,True
CST2768,Balhaar Tak,widishavig@example.org,0628617135,Mumbai,Himachal Pradesh,444322,2025-07-09,organic,Premium,True
CST2769,Qushi Bumb,amody@example.org,+917941052112,Jabalpur,Odisha,800721,2025-03-10,social,Premium,True
CST2770,Vasudha Oak,nitaradara@example.org,1680240761,Pune,Goa,400452,2026-07-07,email,Regular,True
CST2771,Anita Singh,edhithachowdhury@example.com,+918182931256,Vadodara,Jharkhand,716605,2024-08-23,organic,Premium,True
CST2772,Rudra Barad,sarinchandresh@example.com,1606649372,Nizamabad,Kerala,626072,2024-05-20,paid_search,Regular,True
CST2773,Vansha Aurora,diyabehl@example.com,0576276913,Ujjain,Nagaland,994327,2025-11-25,paid_search,Regular,True
CST2774,Anvi Sura,ibrahmbhatt@example.com,5332215108,Sambhal,Chhattisgarh,267229,2026-07-28,email,VIP,False
CST2775,Pushti Srinivas,ylad@example.net,+917068129230,Bangalore,Haryana,927637,2025-02-04,email,Regular,False
CST2776,Lila Verma,nayartanveer@example.org,+910124940733,Hazaribagh,Uttarakhand,229473,2024-11-27,referral,Premium,True
CST2777,Varsha Agate,reddyliam@example.net,5453672008,Siwan,Telangana,573730,2024-12-19,email,Premium,False
CST2778,Avni Sarraf,vorarayaan@example.net,05176733373,Nadiad,Nagaland,430159,2025-12-04,social,Regular,True
CST2779,Omkaar Boase,rbahl@example.org,03234402139,Suryapet,Odisha,758374,2024-01-25,paid_search,Regular,True
CST2780,Oliver Kadakia,kiaan64@example.net,+910107664312,Khora ,Sikkim,023134,2025-12-19,paid_search,Regular,True
CST2781,Nidra Dass,chatresh59@example.org,0538059519,Narasaraopet,Uttar Pradesh,352350,2024-11-22,paid_search,Regular,True
CST2782,Bhavini Kulkarni,ganga31@example.org,+919735197992,Anantapuram,Haryana,711614,2024-02-03,referral,VIP,True
CST2783,Shravya Arya,hdara@example.com,5072342188,Dehri,Goa,404606,2024-08-14,email,Regular,False
CST2784,Janya Dhingra,cmunshi@example.net,07946260796,Nizamabad,Meghalaya,120672,2026-02-21,paid_search,Regular,False
CST2785,Hardik Badal,varghesemohini@example.org,09179307393,Alwar,Punjab,851526,2026-03-04,referral,Regular,True
CST2786,Maanas Khatri,obalay@example.com,+917399274334,Eluru,Gujarat,608154,2026-03-11,referral,Premium,True
CST2787,Warhi Bawa,nachiketkala@example.org,+916362296642,Bihar Sharif,Mizoram,698529,2024-09-12,email,Regular,True
CST2788,Jackson Pandit,sahahredhaan@example.com,06046696938,Nadiad,Gujarat,367823,2026-05-03,referral,Regular,False
CST2789,Sanaya Vala,henrynaidu@example.net,5032966195,Korba,Madhya Pradesh,968934,2024-04-21,organic,Premium,False
CST2790,Neelima More,fiyazdewan@example.net,+913319434364,Panvel,Uttar Pradesh,523781,2024-08-01,paid_search,VIP,True
CST2791,Bahadurjit Patla,aarnavsidhu@example.net,02470832264,Bhavnagar,Uttar Pradesh,767239,2024-07-25,email,VIP,True
CST2792,Vrishti Kapur,darawahab@example.org,8743170171,Jehanabad,Mizoram,737645,2024-07-21,organic,Premium,True
CST2793,Anvi Ravi,fkeer@example.org,03588306886,Jhansi,Tripura,172276,2024-08-22,organic,Regular,True
CST2794,Rishi Maharaj,nikitapanchal@example.net,1986523783,Khora ,Tamil Nadu,687424,2024-11-12,paid_search,VIP,False
CST2795,Leena Pandey,anushamodi@example.net,8714174522,Chittoor,Mizoram,441063,2024-12-23,social,Premium,True
CST2796,Mahika Dash,swaminathanvedant@example.com,09536313883,Sasaram,Rajasthan,185756,2026-07-06,paid_search,Regular,False
CST2797,Chaman Parmar,laksh16@example.org,05474048106,Chandigarh,Kerala,866343,2023-12-12,paid_search,Premium,False
CST2798,Yagnesh Patil,xalakraman@example.com,7679726770,Sultan Pur Majra,Manipur,044462,2025-09-11,email,Premium,True
CST2799,Urmi Memon,deshmukhniharika@example.org,04380676312,Bareilly,Goa,120154,2024-09-30,organic,Regular,False
CST2800,Rishi Kara,kalabains@example.com,6183767207,Aurangabad,Karnataka,855744,2023-10-08,email,VIP,True
CST2801,Jacob Karan,murthythomas@example.org,03891567143,Adoni,Maharashtra,032555,2026-06-14,email,VIP,True
CST2802,Umang Dhar,wahabborde@example.com,05572999740,Vadodara,Nagaland,401711,2026-06-25,paid_search,Premium,True
CST2803,Ladli Vasa,ugopal@example.com,08586090535,Mehsana,Haryana,685706,2025-09-13,email,VIP,False
CST2804,Anamika Tata,dsridhar@example.org,2141105125,Sirsa,Uttarakhand,994867,2025-02-13,social,Premium,False
CST2805,Gabriel Bahri,biswashamsini@example.net,5317216805,Hapur,Karnataka,754564,2026-01-16,email,Regular,False
CST2806,Unni Boase,nathanika@example.net,9258700914,Bhiwandi,Jharkhand,650248,2024-04-16,social,VIP,True
CST2807,Anirudh Nagar,abrahmbhatt@example.net,2093172707,Junagadh,Odisha,700725,2025-11-06,paid_search,Regular,False
CST2808,Shravya Manne,sachi58@example.com,08744345068,Warangal,Bihar,171305,2025-12-10,social,Premium,True
CST2809,Shivansh Kala,bediurvi@example.org,+912905967925,Jamshedpur,Karnataka,110270,2024-05-01,paid_search,Regular,True
CST2810,Nimrat Deshmukh,cbabu@example.com,+914400915501,Kalyan-Dombivli,Karnataka,015287,2024-01-04,paid_search,Regular,True
CST2811,Geetika Deep,hmitra@example.com,+916165740312,Haldia,Tamil Nadu,190832,2026-02-12,social,VIP,False
CST2812,Kashvi Viswanathan,tmallick@example.net,5197751769,Hajipur,Arunachal Pradesh,770779,2023-11-30,organic,Premium,True
CST2813,Ojas Wable,nshah@example.net,3783731771,Howrah,Gujarat,158437,2024-04-03,email,Premium,True
CST2814,Yatin Narayan,williambhargava@example.net,+913386579734,Jehanabad,Gujarat,108398,2023-11-03,email,Premium,True
CST2815,Amol Mitter,sarthakrandhawa@example.org,+919731817787,Kolkata,Uttarakhand,472978,2024-07-06,social,VIP,True
CST2816,Ekapad Bhandari,ybajaj@example.net,5066157679,Vellore,Jharkhand,249039,2025-04-11,paid_search,VIP,True
CST2817,Wazir Kuruvilla,anamika32@example.net,6886295181,Malegaon,Madhya Pradesh,078966,2026-07-31,referral,VIP,True
CST2818,Rishi Iyer,ekanta53@example.org,07493447417,Panipat,Rajasthan,895789,2024-06-14,paid_search,Premium,True
CST2819,Samaksh Shroff,padmanabhanzayyan@example.com,+910332122858,Nanded,Kerala,466227,2025-10-01,organic,Regular,True
CST2820,Samarth Kadakia,anya57@example.net,01744089146,Gangtok,Odisha,972464,2024-06-11,referral,Regular,True
CST2821,Ranveer Tailor,berashivansh@example.net,2721529841,Deoghar,Punjab,450100,2025-06-30,referral,Regular,False
CST2822,Vedika Bala,mchoudhry@example.org,07588574912,Kolkata,West Bengal,800673,2026-04-04,email,Premium,True
CST2823,Chatura Dutt,xalakwalia@example.org,+912140340378,Imphal,Assam,985500,2023-09-07,referral,Premium,True
CST2824,Nakul Kara,zarna63@example.net,07561495155,Thanjavur,Rajasthan,890583,2024-01-07,email,Premium,True
CST2825,Priya Kunda,chasmumkuruvilla@example.net,9681480839,Mau,Manipur,850055,2023-09-04,organic,Premium,True
CST2826,Rayaan Jha,wkala@example.net,+915809558372,Guna,Arunachal Pradesh,761589,2025-12-16,email,VIP,True
CST2827,Riya Kari,tristan76@example.org,03350074373,Mirzapur,Haryana,781513,2026-01-03,referral,Regular,False
CST2828,Qadim Sen,ttalwar@example.com,+916086406400,Kochi,Assam,643838,2026-07-23,organic,VIP,True
CST2829,Elijah Mandal,akakar@example.net,8523314836,Coimbatore,West Bengal,251926,2023-12-20,referral,Regular,True
CST2830,Dominic Batta,mmohanty@example.net,+910334443740,Udupi,Odisha,993925,2025-02-26,paid_search,Regular,True
CST2831,Jagat Chhabra,singhalzarna@example.net,5983762140,Guna,Mizoram,279075,2024-07-03,social,Regular,True
CST2832,Forum Rau,bhattwazir@example.com,00289856026,Jaunpur,Uttarakhand,148425,2024-06-06,social,Premium,True
CST2833,Sai Bora,qgera@example.net,1439621981,Vadodara,Gujarat,811937,2026-01-15,organic,VIP,True
CST2834,Unni Bhatia,amallick@example.net,04437545435,Satna,Kerala,309343,2025-03-26,email,Premium,False
CST2835,Qarin Pillay,dhritibhandari@example.com,+911851950193,Solapur,Madhya Pradesh,341040,2025-05-18,organic,Premium,False
CST2836,Saanvi Wable,agastya09@example.com,07974587228,Katihar,Haryana,868290,2024-06-13,social,Regular,True
CST2837,Chakradev Walia,agera@example.com,+917380723583,Bhusawal,Haryana,837443,2024-08-30,paid_search,Premium,True
CST2838,Zarna Varty,warhiissac@example.org,0751504741,Alappuzha,Odisha,940704,2024-08-23,organic,Premium,False
CST2839,Upma Saxena,solankidayita@example.net,02834947800,Chinsurah,Uttar Pradesh,265568,2025-10-05,referral,Regular,True
CST2840,Anya Khosla,vihaandoshi@example.org,03635420602,Kulti,Rajasthan,078096,2025-09-07,email,Premium,True
CST2841,Harini Batta,hayerisaiah@example.org,8259770098,Ratlam,Telangana,057297,2024-04-13,organic,Premium,True
CST2842,Chaitanya Dhaliwal,tanish52@example.com,2754289848,Eluru,Rajasthan,770048,2024-08-08,paid_search,VIP,True
CST2843,Yahvi Ramesh,mallxalak@example.org,1741038044,Thane,Tripura,120549,2023-08-28,email,Premium,True
CST2844,Vihaan Sabharwal,deolwahab@example.net,2613895961,Munger,Telangana,646343,2025-05-15,email,VIP,True
CST2845,Eta Sant,dhartristan@example.net,+917555351842,Agartala,West Bengal,484244,2025-01-09,organic,Regular,False
CST2846,Nitesh Dugar,ksangha@example.com,08144926618,Bangalore,Gujarat,197296,2024-01-12,email,Regular,True
CST2847,Jai Apte,obobal@example.org,09313529267,Bellary,Mizoram,293406,2023-09-12,email,Premium,False
CST2848,Tara Naidu,chakradhar26@example.net,6007768328,Delhi,Meghalaya,658073,2024-04-09,paid_search,VIP,True
CST2849,Ekani Krish,manya00@example.com,+913694963863,Lucknow,Rajasthan,057069,2024-12-02,referral,Regular,True
CST2850,Ekansh Naidu,bkothari@example.com,02981984637,Tiruchirappalli,Assam,737243,2024-06-07,paid_search,VIP,True
CST2851,Baljiwan Goyal,labankale@example.net,+913106383988,Varanasi,Assam,989652,2024-07-14,paid_search,Regular,False
CST2852,Zaitra Brahmbhatt,bimala14@example.net,01319786173,Bhimavaram,Andhra Pradesh,983863,2023-11-02,referral,VIP,True
CST2853,Wazir Dave,yagnesh57@example.com,03780394400,Bilaspur,Maharashtra,523136,2024-08-14,email,Premium,False
CST2854,Tanmayi Natarajan,ideol@example.net,0252967456,Amritsar,Haryana,673959,2026-07-26,referral,Premium,False
CST2855,Ekapad Munshi,horavasudha@example.net,08205916283,Pimpri-Chinchwad,Rajasthan,615418,2026-03-27,referral,VIP,True
CST2856,Peter Pall,anitabrar@example.org,+912176481598,Nellore,Uttar Pradesh,906686,2024-11-25,social,VIP,True
CST2857,Nathaniel Mahal,natarajanaarush@example.com,4317351527,Satara,Karnataka,081179,2024-02-08,organic,VIP,False
CST2858,Om Vohra,nihalmutti@example.net,00114226118,Bellary,Chhattisgarh,400472,2026-04-30,paid_search,Premium,True
CST2859,Andrew Patil,wallayochana@example.org,09992711780,Bijapur,Jharkhand,057334,2025-03-04,email,Regular,True
CST2860,Bhavini Tailor,yagnesh79@example.com,06024802705,Siwan,Sikkim,998943,2025-12-28,email,VIP,False
CST2861,Eesha Srinivas,avidivan@example.net,+917099897668,Thiruvananthapuram,Gujarat,483538,2024-07-25,referral,Regular,True
CST2862,Ryan Chawla,ezacharia@example.org,9460218003,Muzaffarpur,Arunachal Pradesh,504222,2025-12-31,paid_search,Regular,True
CST2863,Teerth Nagy,rachit74@example.net,00547949184,Amroha,Karnataka,734793,2024-07-22,paid_search,Premium,False
CST2864,Yashoda Rege,pchoudhry@example.org,6986238216,Aligarh,Maharashtra,319091,2024-05-17,social,VIP,True
CST2865,Zarna Narayan,orinder69@example.net,+911135258531,Bhalswa Jahangir Pur,Arunachal Pradesh,679339,2024-12-03,referral,VIP,True
CST2866,Omkaar Chandran,janaki28@example.com,4974631028,Bokaro,Uttarakhand,406996,2026-02-27,referral,Regular,True
CST2867,Andrew Cheema,chaitanya54@example.net,+916274974674,Nagercoil,Chhattisgarh,267328,2023-09-15,email,VIP,True
CST2868,Barkha Sanghvi,kakarhemang@example.com,00445721815,Chinsurah,Gujarat,369048,2026-04-27,email,VIP,False
CST2869,Ati Arora,ekajatiwari@example.org,+910527612458,Shimla,Haryana,908597,2026-01-16,email,Premium,True
CST2870,Chanakya Balasubramanian,diyadutta@example.net,04921022709,Bhiwani,Maharashtra,332399,2024-07-19,organic,Premium,True
CST2871,Kashish Parmar,magaridika@example.com,05798985150,Chinsurah,Meghalaya,991237,2026-02-03,email,Premium,True
CST2872,Akshay Nath,neelimayogi@example.org,7533069294,Rourkela,Nagaland,388719,2025-07-26,organic,VIP,True
CST2873,Bhavna Sankar,mitraeta@example.org,00473982243,Parbhani,Bihar,293198,2024-11-23,social,Premium,True
CST2874,Vasudha Lanka,ekani33@example.org,02544673071,Giridih,Meghalaya,352113,2025-06-02,social,Regular,True
CST2875,Aarini Contractor,mason49@example.net,+910336187323,Muzaffarnagar,Nagaland,121183,2026-06-07,email,VIP,True
CST2876,Brijesh Goyal,chackowakeeta@example.net,+913299099798,Purnia,Telangana,810026,2023-10-19,email,Regular,True
CST2877,Mahika Dutta,anika44@example.net,01005705712,Anantapur,Mizoram,962400,2026-03-15,organic,Premium,True
CST2878,Netra Murthy,galasara@example.net,05637478550,Jamnagar,Andhra Pradesh,150549,2025-06-09,social,VIP,True
CST2879,Chaitaly Banerjee,cpant@example.net,+919219383717,Mumbai,Arunachal Pradesh,297108,2024-05-13,social,Premium,False
CST2880,Simon Varghese,palllopa@example.net,+912026578974,Amritsar,Himachal Pradesh,430520,2024-06-22,social,Regular,True
CST2881,Reyansh Om,varshakhare@example.org,+914215738324,Dehradun,Kerala,242889,2025-04-11,email,Premium,False
CST2882,Chandani Rastogi,ishanivarkey@example.org,+910152288654,Ramgarh,Arunachal Pradesh,411662,2025-04-25,referral,VIP,True
CST2883,Charvi Chopra,hayerzarna@example.net,4354159965,Faridabad,Punjab,866648,2026-04-27,email,Regular,True
CST2884,Vedika Jhaveri,ayush33@example.org,01209527166,Patiala,Punjab,988855,2024-04-11,referral,Premium,True
CST2885,Damini Dave,chanderlila@example.com,03057549279,Panchkula,Rajasthan,460022,2025-02-22,email,Premium,False
CST2886,Harshil Dave,ytandon@example.net,3788014634,Loni,West Bengal,912272,2023-09-08,social,Premium,True
CST2887,Alexander Krish,ishanvidayal@example.com,+915907635127,Salem,Rajasthan,020108,2026-07-26,organic,VIP,True
CST2888,Saumya Vasa,bordesiya@example.net,04054801068,Sri Ganganagar,Nagaland,779265,2025-08-18,paid_search,Regular,True
CST2889,Luke Zachariah,xchowdhury@example.net,06689968121,Dhanbad,Karnataka,103421,2025-03-19,social,VIP,True
CST2890,Lila Natt,echaudhuri@example.org,03906852820,North Dumdum,Karnataka,427567,2024-04-03,referral,Premium,True
CST2891,Jasmit Rout,zachariahupadhriti@example.com,+912434330044,Firozabad,Andhra Pradesh,024217,2026-02-26,organic,Premium,True
CST2892,Mekhala Pau,waliaarini@example.net,0205858359,Ramgarh,Telangana,060924,2026-06-23,referral,VIP,False
CST2893,Sai Sarkar,dayamai79@example.org,+914360417558,Siwan,Rajasthan,229380,2026-07-04,paid_search,VIP,True
CST2894,Dhruv Mallick,palangeetika@example.com,8487005705,Kumbakonam,Andhra Pradesh,056100,2025-01-24,paid_search,VIP,True
CST2895,Yashvi Chaudry,ncheema@example.net,+913779836026,Bardhaman,Jharkhand,758746,2025-05-04,organic,VIP,True
CST2896,Hamsini Pai,barkhadyal@example.com,+910493860984,Alappuzha,Uttarakhand,599427,2025-09-08,paid_search,Premium,True
CST2897,Jagat Dara,wmammen@example.com,4522313856,Durgapur,Uttar Pradesh,666935,2025-05-20,organic,Premium,True
CST2898,Kamala Acharya,fbajwa@example.net,04496687709,Aurangabad,Punjab,833892,2026-02-27,social,Regular,True
CST2899,Rachita Gour,nikita38@example.com,4366548922,Hindupur,Karnataka,954720,2025-04-06,referral,VIP,True
CST2900,Zayan Bobal,uganesh@example.com,+911185129459,Shimoga,Mizoram,249243,2023-10-15,social,Premium,True
CST2901,Lila Dua,lajita20@example.net,+913944272625,Hajipur,West Bengal,747959,2025-03-20,email,Premium,True
CST2902,Chaman Prabhu,andrew69@example.net,00994349350,Pune,Madhya Pradesh,305289,2026-03-09,social,Regular,True
CST2903,Xiti Chacko,rachana76@example.net,+914840679718,Bokaro,Tripura,982004,2025-03-01,social,VIP,False
CST2904,Dakshesh Jain,vyanjana96@example.org,+914039811276,Bhavnagar,Meghalaya,637407,2026-04-27,referral,VIP,True
CST2905,Diya Gade,oseth@example.net,08132220257,Noida,Nagaland,809381,2023-11-19,email,Regular,True
CST2906,Forum Krish,kapurmatthew@example.net,+911183203005,Kurnool,Haryana,438845,2024-08-31,social,Premium,False
CST2907,Aarnav Gala,hemanichandra@example.net,+913966393457,Bhatpara,Punjab,670044,2025-04-24,social,VIP,False
CST2908,Owen Soni,vanshabarad@example.org,08589506806,Nashik,Rajasthan,008155,2025-05-04,organic,Premium,True
CST2909,Upasna Vaidya,charita20@example.com,05476799729,Sikar,Jharkhand,546612,2025-06-15,email,Premium,True
CST2910,Jasmit Dhingra,bhavna00@example.org,05175181440,Tiruvottiyur,Karnataka,607910,2024-11-01,organic,VIP,True
CST2911,Arunima Radhakrishnan,hmagar@example.org,1674717204,Kurnool,Sikkim,926350,2025-10-22,organic,VIP,True
CST2912,Deepa Tripathi,alkaradhakrishnan@example.org,2301596140,Thanjavur,Gujarat,511020,2026-05-26,paid_search,VIP,True
CST2913,Zashil Srivastava,bchowdhury@example.org,+916474352347,Hosur,Karnataka,523133,2025-11-16,email,Regular,True
CST2914,Waida Basu,horachristopher@example.org,00889589084,Gandhinagar,Uttarakhand,811488,2026-06-13,organic,Regular,True
CST2915,Aarush Jaggi,kdube@example.org,0296484606,Rajkot,Jharkhand,109331,2023-09-18,social,Premium,True
CST2916,Aadi Dugar,tristannarayan@example.org,7965820733,Ludhiana,Gujarat,893013,2023-09-19,referral,VIP,True
CST2917,Yashasvi Dhaliwal,hayrepatrick@example.net,03647300875,Cuttack,Sikkim,197827,2026-01-22,social,Premium,True
CST2918,Netra Roy,yashvithaker@example.org,+910156189048,Ichalkaranji,Chhattisgarh,252786,2023-12-30,referral,Regular,True
CST2919,Mohini Bali,udarshshankar@example.net,+910136265925,Mau,Tripura,093073,2024-12-31,email,Regular,True
CST2920,Brinda Dua,vansha34@example.com,+914345803332,Silchar,Manipur,829818,2026-04-19,email,VIP,True
CST2921,Tanay Narain,dbala@example.com,9806255344,Bhiwani,Odisha,012217,2025-07-07,organic,VIP,True
CST2922,Lila Devi,abutala@example.org,+916305949846,Faridabad,Telangana,591721,2026-03-22,organic,Regular,True
CST2923,Bhavya Nazareth,krishnanjalsa@example.net,+915864567455,Saharanpur,Chhattisgarh,154385,2025-11-12,social,VIP,True
CST2924,Veer Barman,obora@example.net,06004824215,Thoothukudi,Rajasthan,563259,2025-12-12,organic,Premium,True
CST2925,Ekantika Subramanian,ramanathanyashasvi@example.com,+910698364346,Sagar,Uttar Pradesh,646840,2025-12-12,organic,Regular,True
CST2926,Inaya Das,siddharth81@example.org,+915718146783,Tiruvottiyur,Assam,285695,2025-02-23,social,VIP,True
CST2927,Sathvik Chokshi,gramesh@example.org,+910866170103,Katihar,Jharkhand,871957,2025-09-16,referral,Premium,True
CST2928,Utkarsh Lad,raagini68@example.net,2933700494,Chandrapur,Himachal Pradesh,639019,2024-10-24,referral,VIP,True
CST2929,Arunima Aggarwal,orinderdeo@example.com,+917105760973,Satna,Gujarat,031685,2024-06-01,organic,VIP,True
CST2930,Hritik Madan,nissac@example.org,5572313155,Gudivada,Gujarat,857068,2023-11-17,referral,VIP,False
CST2931,Radha Manda,ompandit@example.org,05213163071,Phagwara,Assam,558603,2025-03-02,referral,VIP,False
CST2932,Irya Basu,indirarastogi@example.org,03689014743,Bhind,Punjab,526466,2026-01-05,social,Regular,False
CST2933,Qasim Prashad,hansnathan@example.com,+919262716459,Faridabad,Kerala,821396,2025-09-29,paid_search,Regular,True
CST2934,Yauvani Warrior,koshytripti@example.net,+915640458443,Kolhapur,Andhra Pradesh,115051,2024-07-26,social,Regular,False
CST2935,Siddharth Magar,peternaik@example.net,+910750920162,Suryapet,Punjab,449158,2025-10-21,referral,Premium,False
CST2936,Vihaan Ganesan,upadhriti77@example.org,2101490687,Aizawl,Punjab,460302,2024-09-13,referral,Regular,False
CST2937,Ekanta Goyal,aoak@example.org,+914398704515,Chapra,Uttarakhand,311829,2026-01-26,paid_search,Premium,True
CST2938,Xalak Palan,ramranveer@example.net,+919492857323,Bhubaneswar,Goa,398145,2025-01-30,organic,Regular,False
CST2939,Isaiah Raghavan,aarnavvyas@example.org,07524820688,Bokaro,Madhya Pradesh,280559,2023-12-16,referral,Regular,False
CST2940,Arin Pai,faqid89@example.net,0442200730,Mango,Gujarat,361371,2024-05-04,referral,Regular,True
CST2941,Sanya Narasimhan,dominicsura@example.org,07097035077,Muzaffarpur,Mizoram,031017,2025-01-03,organic,Premium,False
